x,y,z,target
-0.4998311610019814,-1.1077621671959723,0.042597190406133446,0.0
1.6804069587677741,1.6749927738121135,-1.5883105259152834,2.0
-1.6486618837797722,1.6126551903942343,1.639563687493311,0.0
1.678586630819532,0.7973294102216841,1.5731610916685357,1.0
-1.5126582351930629,1.5181372297537359,-1.6275015041424656,0.0
1.6395434728938523,-1.5916926488000185,-1.6588794229619523,2.0
1.404636879210395,-1.7118803163963572,1.6087978679460149,1.0
0.09178857363909279,1.6211918273463573,0.12495980007706417,0.0
0.2101010948558004,0.11244880034218657,-1.6719677928858259,2.0
-1.6815614519853972,-1.4988087548751716,1.61665878198906,0.0
-1.693162320980754,-1.4410231017015116,-1.528439905144795,0.0
1.5922170044480461,-0.22360517503398816,-0.1478921602493744,2.0
-0.3392874206200543,0.14215200016355328,1.5306275514926897,1.0
-1.5559127249530016,0.5385767457135057,0.035630441607365594,0.0
-0.07631137604042158,-1.6834376693092006,-1.586814869107013,2.0
0.17659921102457463,1.6930424289492778,1.688390090234137,1.0
1.6239127040451686,1.3632479816510688,0.1321886099586104,1.0
0.9269322604515137,-1.631415819118186,-0.14113655252307436,2.0
-0.07712587280805822,-1.3756264843902648,1.6744610805418105,1.0
0.18602987079467814,1.6424644109085698,-1.5009202909172568,2.0
-1.3781893392474607,0.015578305556308921,-1.4836869769320113,0.0
0.13293202143756286,0.18641416056749208,-0.11905977375627694,2.0
0.912416904350627,-0.44827880327027875,1.1376820602985505,1.0
1.5916950603204072,-0.14819504552400137,-1.6573593976287362,2.0
-1.6663518604446985,-0.17302365141038792,1.1817050618811455,0.0
-1.666232371228042,-1.6649421572446508,0.22408077258890774,0.0
0.9994761598897448,0.7844579120788446,-0.8679677790703417,2.0
0.672300583707984,0.8390658101341495,0.8575956131176815,1.0
-1.1833508791921783,1.6219260646348395,-0.38975865357292033,0.0
0.6033744944208055,-0.6559511860151214,-0.8343102469787657,2.0
-0.5524370390072469,0.8553207772676529,-1.0395914192661722,0.0
-0.7267012440700032,0.9871736481236534,0.706845004582328,0.0
-1.6304248061815052,-0.6707576915842675,-0.600214172759656,0.0
-0.4963548304858396,-0.38157824470469,-0.9232248297911017,2.0
-0.8784269619825247,-0.9273875161188201,1.093185883242473,0.0
1.5890933881550564,-1.161019992233821,0.548510628938994,1.0
0.563443432099869,-1.5043192812996296,0.8357296473000493,1.0
-0.9159029282946859,-1.688889028181164,-0.720935801117059,0.0
-1.6550863506948157,1.4481592890609158,0.5936926815864038,0.0
-0.7246161739787924,-0.01626934934322088,0.42224348497809344,0.0
1.6678555123192897,-0.9949294142200625,-0.8100313442917478,2.0
1.3081447990870987,1.699724909881078,1.3282664145473448,1.0
-0.690486564796641,1.1979153048280555,1.674608850611805,0.0
1.6600574629448825,0.32586640132413636,0.6674073268087621,1.0
0.45955773890150114,-0.6535845140113975,0.2917337781899855,1.0
-1.5810401924091624,0.836915056526792,-0.8806072427328052,0.0
0.8436550957054175,-1.55533819685189,-1.1117987416889625,2.0
0.9327996157330491,1.703744878107306,-0.4450276369679443,2.0
-1.5738493927098134,-0.6630648681466884,0.35978265184793595,0.0
0.8046905995133457,0.38886391786665686,1.683561173571106,1.0
1.6432421137801572,-0.23473210584808904,1.6763103465838154,1.0
-0.8301959001009936,-0.9437185524813783,-1.5853058791236736,2.0
-1.578510490524301,0.7084174674808722,1.5094884111644904,0.0
0.9824831386415834,0.4520064269140192,0.05057104409092906,1.0
0.03593096019270865,-1.4529099411622979,-0.5932849714227568,2.0
-0.32927091694822574,1.6879117340435916,-0.7553760066240234,0.0
0.966382528805484,-0.786657903106626,-1.6671222449445529,2.0
1.5923590070896405,0.7810909049200224,-1.5840104213585549,2.0
-0.5514072172204016,0.7462251698748097,-0.18275612898217347,0.0
-0.4773594814642475,-1.6134311979968872,0.7411696847414562,0.0
0.026330129959916248,0.29778947110811527,0.7488770163976723,1.0
-1.0591216572666955,0.19106918988502578,-0.6440469645865722,0.0
0.2636898009388039,0.9786361788753053,-0.5088085614706332,2.0
-0.07559380677668355,-0.6868474056384636,1.1705988889417183,1.0
-0.6461177564317402,1.5544094871460568,-1.5273959704470568,0.0
