x,y,z,target
0.5394756701728992,0.6597680607840551,-1.6323393245625315,3.0
-1.6755545312374847,-1.4928831654173986,1.6263515395314874,1.0
1.6493315238889867,-0.23398364655612353,1.6861933721702893,0.0
-1.5818969864835986,1.6454974220707244,0.645584034872307,1.0
-1.687155688053836,-1.4353341781519544,-1.5287789343559965,4.0
1.6277232595253792,-1.6415151384844031,-0.678256411986364,4.0
1.2726218862492271,1.6788752766732875,0.33603669954143456,3.0
-0.14031341711257903,-0.48945460986112854,0.23349765392109714,4.0
-1.6552277321296132,1.0763979051885202,-1.6051589073395673,2.0
-0.05561652155248522,0.93792725876649,1.6648715879318206,1.0
0.47233724442017033,-1.6967836974332355,1.7038615343506516,0.0
0.08799855250653062,-1.2927026224548774,-1.6694090420176941,4.0
1.6775897613915394,0.04770314922416923,-0.17692819693729497,3.0
-1.666336201326053,-0.21464190059181043,-0.3808532404962372,2.0
-1.5473778353487826,0.196765693464654,1.6147598773963316,1.0
-0.22153990970605136,1.6103737909145537,-0.37805158799239136,2.0
-1.226254988760491,-1.7054733509167077,0.09194692944658371,1.0
1.686497290947412,1.667919797362432,-1.5888405218846455,3.0
1.4015529189679827,-0.5349178246173618,-1.6455656814272117,4.0
1.6529348513600493,-1.5250927842045419,0.9089435863893863,0.0
1.4224620418391158,1.172920166506457,1.6682397580348727,3.0
-0.662202473731511,-0.10679000227859084,-1.5967572475673584,2.0
-0.486168492041954,-0.7115728221430773,1.6067389586634748,1.0
0.5338347070951384,-1.7092800582919192,0.08233209293028172,4.0
-0.8427214693505266,0.647292770641065,0.2630933619958298,1.0
0.5598015459611695,0.5663684881358076,0.5960248426908178,3.0
0.6331182369606823,-0.7373759002905812,-0.6988084862512541,4.0
-0.5761167594724266,1.5634295480078142,-1.5499547346329072,2.0
-1.4744792823136657,-0.6454028338645037,0.7773073258893947,1.0
-0.543107437226817,-1.0725960044857867,-0.7096381283505491,4.0
-1.501644340653762,1.6275739469360444,-0.5852304899917872,2.0
0.8951424189269411,-0.6268765578729873,0.7483294312159888,0.0
0.2562433191633129,0.3963936087530207,-0.5339673900217881,3.0
-0.5532360388938254,-1.6610686744749077,1.004797701792951,1.0
0.853643638191082,1.5960134373194967,-0.701174105346663,3.0
-1.189025596301799,1.2561416230390796,1.6330889754770401,1.0
-0.16663580154066293,1.5775247561570465,0.7734974538642156,1.0
1.677087919568796,0.6322623801307783,-1.1020583472310617,3.0
1.6237036041188315,0.5953471178912215,0.7611086734107125,3.0
-0.889913015206254,0.7892329916120395,-0.8462832264388882,2.0
1.103292500866606,-1.5826089624270114,-1.5962525817787325,4.0
0.6059814617986021,-0.1094081192081799,1.6274788392068724,0.0
-1.647809386518087,-0.13412483590860563,-1.4910907384295051,2.0
-0.2454627177717212,0.16569931736882315,0.9760261902948095,1.0
1.6274634186184658,-1.0057198863226817,0.08556559011150386,0.0
-0.596290526793844,-0.10846095624603916,-0.5740188345694832,4.0
0.37361694795768696,1.6757896058221273,-1.6684802495786264,3.0
0.36507320161378826,-0.3163840324459554,-1.5217357114218486,4.0
-0.7689181251615261,-1.6464523759103695,-1.4713482264184314,4.0
-1.6428376300463727,0.5705214234100783,0.7575736246467213,1.0
1.103267497263613,-0.9980714713493972,1.6719466328900403,0.0
-1.507048166526248,-1.1145480472705638,-0.6716862367696833,4.0
1.3989333225360592,0.947047889853218,-0.22835664243035214,3.0
0.6203606990784568,1.6302831585690516,1.6088646519986887,3.0
0.31594678230464573,-1.7021871982688668,-0.8113486912940906,4.0
0.218259427737801,-1.091101544683517,1.1039514019012484,0.0
-1.656337351997459,0.746868259434591,-0.41058984783703706,2.0
-0.38743167910412285,-1.3483273222079246,0.10727052130184009,4.0
0.959219151498288,0.15051716760286712,-1.0657134283973968,4.0
0.5696019730051696,1.2246134962052748,0.022069296261866163,3.0
0.8638671634788216,-0.21275844502870345,-0.05521540045385446,4.0
-1.3356567698462303,-0.6740374736262781,1.6895948637714406,1.0
0.11420081806262547,1.1262716399591133,-1.0002294212679659,2.0
-0.9788683502741445,-0.289393766283362,0.16509181357895536,1.0
-1.1234905881524309,-0.8102512536464828,-1.6225322423095738,4.0
-0.7228880253881402,0.2935207442041874,1.6718210838888066,1.0
