x,y,z,target
0.4358262768418899,-1.7057742844827903,0.8192327175885417,0.0
-1.637165584866821,1.6128126771916,-1.425373785856612,1.0
1.6825321260839217,1.6792482841333887,0.9811563631801886,2.0
-1.5272195789770067,0.9572471592639126,1.6677209295831636,2.0
1.5894275161250007,-0.14912498243075042,-1.6629588500494612,1.0
-1.3738448771410199,-1.510598882090155,-1.589232090742811,1.0
-0.15417369587055557,0.33980603456530173,-0.14197208577111928,2.0
-1.6747977269923489,-1.5010560964039557,1.613249046668592,0.0
0.5626064307512469,1.656103202222186,-1.6139690068175074,1.0
1.6408323456820664,-0.23574645202927308,1.6729405072089052,0.0
0.4613440467208524,-1.7157324305356039,-1.3849437763485195,1.0
-0.2898001381744419,-0.3113225393717504,1.6723853528779107,0.0
1.6365190890642696,-0.7735785780004047,0.049357991432038034,0.0
-1.6632677602266848,-0.540280193928121,0.20619809501589914,0.0
0.02060592806934687,1.6403178311703501,1.6817960358993105,2.0
-0.8334109903138353,0.04194551168086217,-1.6622632184951274,1.0
-1.6452366740348783,1.6452596013375567,0.20897876475252217,2.0
1.6640670631964618,1.0309937210789049,-0.5968259298201898,1.0
-0.7918365098185526,-1.665458885084522,-0.25460435852723273,0.0
0.44784615277618456,1.5632032558309135,0.2996603527739617,2.0
1.678610512600506,-1.6004984982243236,1.5944208950790097,0.0
0.7194341696332516,0.30627803472018633,0.8931916132542078,2.0
0.3838346910668932,-0.34802443506668973,-1.1827450383655203,1.0
-1.6410622276123032,0.3823289965799869,-0.712161713379123,1.0
-0.4032659300449439,1.636536586317985,-0.7791779124782593,1.0
1.5884828216738167,-1.6231893327474844,-0.8465443933140286,1.0
-0.5117561212664836,-0.7679042545083898,0.5407000038943081,0.0
-0.6557692733202187,1.0048576134323417,0.8296275546321679,2.0
-1.4403538431916763,-0.20591978349454942,1.3063322123053558,0.0
-0.8601037620022036,-0.5330221244819742,-0.6501832154974866,1.0
0.4378087879286115,-1.0612721098953368,-0.27555528420313974,0.0
1.6778946488376674,1.675841195916088,-1.5938637973171963,1.0
-0.400062810347502,-1.5536344169698457,1.5359654788125592,0.0
0.6768239206105823,-0.8472421866214445,1.6264993266590801,0.0
0.11251705787831613,0.6439773976139261,-1.666215434943686,1.0
1.4146888358343999,0.8409108434430472,1.6290510762514678,2.0
-1.5061534033000241,-1.6047161050748715,0.5520136236365989,0.0
1.5435278238310868,0.27166084027841514,0.2134629562724767,2.0
0.6488959725741227,0.6323008183081268,-0.7416727706695381,1.0
1.447943746445865,-1.696203772496105,0.5114091649864847,0.0
-1.6561472827326373,0.6053940929011095,0.30043217262329136,2.0
-0.37315259624739283,-1.1302804452752453,-1.4276458893101072,1.0
-0.7806521790574662,1.0955834729213996,-1.5522761916444778,1.0
-1.6525407463540311,-0.41628137141042004,-1.3035372612702156,1.0
0.19195574697364595,0.5824301598838588,1.6765495563492663,2.0
0.8158064670361076,1.6910731523863973,-0.6855209834476642,1.0
1.3064249457874144,-0.45664868970084876,-0.78869800103456,1.0
-1.5894271427556705,-1.245845232514655,-0.5598495555473908,1.0
1.2255653408356515,0.7934768315974233,-1.4709825840523907,1.0
-0.9779445282375361,1.120699860091459,-0.2077466763009527,2.0
0.812853255878195,-0.8598518903575046,0.6143946120402605,0.0
0.9488258398303863,1.7038780875217179,1.6098250629159576,2.0
1.6140332064436622,-1.0945873567292665,-1.6590038201689878,1.0
0.7550506343718167,-0.15636906783423082,-0.1106553740147252,0.0
-0.8526740610950719,0.09510714120102019,0.5564951017713611,2.0
1.314525733773754,1.5825725380060172,0.05542562119997777,2.0
-0.5198993116909708,-1.6887283623149572,0.6619053491975724,0.0
-0.9790050482641767,-0.8844204694047277,1.6502625860759366,0.0
1.6503148620748618,-0.7524710183512139,0.9552089897309491,0.0
-1.1876495361250987,1.6556553900227322,1.0937717330729149,2.0
0.46711464117440893,-1.7059948590195264,1.690564272376236,0.0
-0.6754563814236791,0.5971738552105305,1.625625108910219,2.0
-0.7708976245129957,0.44857708286422404,-0.7454592517593538,1.0
0.3780083383756345,1.1340403890120025,1.0414852924823608,2.0
-1.634573254395677,0.7853409359552089,-1.6200650188365264,1.0
1.2036464554156963,0.9459582398386227,0.6278387182175479,2.0
-0.11350115212399721,-1.6528038658673516,-0.7826417829896624,1.0
0.1009778324035968,-0.29524819929859725,0.9356366643954687,0.0
0.7891152408166245,-0.005000585448145956,1.6749139063384235,0.0
-0.594742722673257,1.6629730751569114,0.32742191972258405,2.0
